Subject ID,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96,ROI_97,ROI_98,ROI_99,ROI_100,ROI_101,ROI_102,ROI_103,ROI_104,ROI_105,ROI_106,ROI_107,ROI_108,ROI_109,ROI_110,ROI_111,ROI_112,ROI_113,ROI_114,ROI_115,ROI_116
OAS2_0150,0.247786503,0.24448527,0.222595631,0.222665752,0.278913812,0.281576227,0.244325572,0.254614988,0.279863866,0.278999964,0.270011055,0.272263489,0.280937251,0.222377941,0.324568117,0.283212425,0.261404677,0.282376383,0.278575168,0.264249726,0.367492481,0.369949129,0.203232149,0.214327506,0.311407846,0.311927383,0.346241419,0.339739363,0.298406597,0.315795275,0.314124823,0.280264747,0.310592635,0.306714553,0.247611497,0.21547723,0.301833707,0.288091078,0.352636117,0.364729723,0.440406255,0.444816829,0.302004205,0.297074737,0.275234106,0.277559208,0.321189651,0.30022473,0.249125075,0.259991556,0.303495703,0.301724495,0.28886602,0.302913697,0.419892694,0.380129907,0.247215805,0.228678565,0.213716518,0.178144609,0.28626623,0.234893523,0.299943729,0.279193233,0.301078601,0.269335941,0.270757859,0.262271976,0.230291665,0.24858838,0.195507385,0.191686579,0.351619406,0.335021383,0.188487808,0.151162343,0.261269346,0.289198566,0.283242519,0.2944542,0.272501212,0.246552436,0.215381599,0.19936275,0.324920169,0.345939243,0.307977343,0.258900329,0.387957679,0.363607462,0.346353256,0.342025275,0.400418009,0.352306102,0.279346832,0.247775948,0.421319755,0.469605683,0.526747367,0.512167196,0.394406121,0.470496791,0.34994123,0.382426071,0.346283304,0.390059506,0.109083047,0.096586987,0.256411536,0.256280637,0.330251393,0.370967936,0.439648985,0.526841239,0.463549456,0.157539735
OAS2_0152,0.25694831,0.251175971,0.25632148,0.269052332,0.348023576,0.335681325,0.269449478,0.302258598,0.308417349,0.347949749,0.261250791,0.29266051,0.267059281,0.274048845,0.327825958,0.345782804,0.349933151,0.3348292,0.319282471,0.298104245,0.412397484,0.403144789,0.241610882,0.271951746,0.315124322,0.346177287,0.402003221,0.402224246,0.366695448,0.375675619,0.331703789,0.316476113,0.37286057,0.362704118,0.282387733,0.228501645,0.388860821,0.348907318,0.430198097,0.41488801,0.53029425,0.469417926,0.294935195,0.300047657,0.303369685,0.274691194,0.32028728,0.309456155,0.279202045,0.274892371,0.324643757,0.324125745,0.340687642,0.291377866,0.450048309,0.428680665,0.257324933,0.258125921,0.258983571,0.223812432,0.358969716,0.34502716,0.352629482,0.337580361,0.360116104,0.372021231,0.321661179,0.319722533,0.228366014,0.22501438,0.242320584,0.235223557,0.407823804,0.407716435,0.203152625,0.174241163,0.299209269,0.318980234,0.419489165,0.380278058,0.340286049,0.328904022,0.237174154,0.220601182,0.390180128,0.386719599,0.35121536,0.330208967,0.394268531,0.403642476,0.405549844,0.420676061,0.477051798,0.4226853,0.344848878,0.284089258,0.465895694,0.474672582,0.548474568,0.526380982,0.472502671,0.54457641,0.409193548,0.428903218,0.384706848,0.422103118,0.140757486,0.126481825,0.350433528,0.314236145,0.39357103,0.416372114,0.504097792,0.526648055,0.482759404,0.172781322
OAS2_0157,0.25435381,0.241133579,0.248514515,0.242323305,0.363225429,0.347412132,0.290440315,0.30873299,0.358450374,0.38190987,0.385878284,0.324311253,0.310776775,0.287647182,0.363465042,0.369827662,0.411509631,0.397437586,0.237977015,0.210351992,0.448236736,0.447976248,0.263983868,0.287694696,0.353986357,0.390671174,0.430462503,0.439004621,0.456843337,0.439261705,0.372029533,0.376488409,0.386062777,0.396557935,0.321850621,0.278231906,0.35440239,0.352162857,0.362098446,0.406983378,0.456959791,0.475806269,0.408209245,0.397576808,0.344304933,0.363134987,0.373643635,0.374642642,0.301887045,0.306165323,0.375626608,0.387443419,0.386395619,0.396489866,0.436531011,0.399412735,0.237086008,0.267407156,0.250992124,0.192350755,0.284685442,0.273378815,0.323663902,0.338778146,0.338256795,0.3030671,0.313014948,0.342062319,0.159694767,0.185398701,0.268663189,0.254669317,0.472891086,0.438708525,0.237458456,0.198144119,0.320006522,0.345990721,0.421397306,0.457294937,0.370283436,0.359248253,0.221631229,0.219268552,0.382821384,0.382622211,0.296777518,0.295665659,0.391118396,0.38273905,0.363886704,0.331001254,0.365557089,0.346071792,0.308989345,0.256239357,0.403155627,0.417088199,0.47236064,0.433874634,0.364892819,0.454356065,0.349057725,0.359630698,0.306188145,0.326419363,0.137525583,0.121627106,0.272005718,0.266604085,0.331699003,0.344587429,0.435779326,0.465519607,0.398430056,0.144817954
OAS2_0158,0.207017263,0.21361865,0.233035093,0.255735089,0.346066052,0.328375385,0.269673801,0.288422354,0.342638333,0.338569455,0.284946554,0.268781268,0.253335847,0.243249084,0.331804572,0.335706486,0.306909187,0.283795985,0.270434475,0.260974115,0.416545019,0.412582787,0.243938626,0.248252771,0.322356024,0.361522231,0.430003345,0.410580882,0.372692057,0.377552851,0.343573727,0.327212264,0.309872677,0.309549954,0.237540665,0.19530313,0.343311982,0.333037184,0.386055884,0.415106069,0.473964722,0.478853417,0.305481362,0.324870439,0.246205811,0.286480293,0.335628035,0.335748731,0.223964198,0.232121653,0.301773196,0.279550106,0.29823267,0.287108002,0.410192432,0.406810819,0.213808876,0.202854282,0.218803666,0.169561898,0.272456309,0.264724714,0.294593591,0.283156666,0.277846166,0.28300943,0.269027487,0.256400972,0.206053298,0.195590358,0.249858543,0.257652245,0.44151491,0.43087676,0.204647371,0.176441232,0.313424051,0.343525769,0.301337306,0.304672568,0.293952184,0.297050624,0.244820917,0.262496491,0.342139369,0.31745873,0.361148983,0.330801201,0.364943491,0.342399314,0.338078428,0.323939904,0.364159275,0.307911109,0.272006632,0.229409011,0.399131776,0.42502526,0.436381556,0.438518351,0.315385137,0.379957222,0.274595715,0.303134166,0.26208256,0.29246946,0.092104706,0.089772766,0.268817982,0.265416277,0.306218759,0.366090194,0.418208834,0.423489397,0.346519711,0.13770825
OAS2_0159,0.238688331,0.213047804,0.22606561,0.237440143,0.344151148,0.342169077,0.262191758,0.298913641,0.333305959,0.338185504,0.293963898,0.307476293,0.263320455,0.244611058,0.320280976,0.328329263,0.333217601,0.310605682,0.273307594,0.250880022,0.419078469,0.418058511,0.238395391,0.262426049,0.302893667,0.3301093,0.406199804,0.403293112,0.393304007,0.375826152,0.350899669,0.324249284,0.364420693,0.355746182,0.280787653,0.237682556,0.335643798,0.323330059,0.352375156,0.387825102,0.467832359,0.487102626,0.304188579,0.3094619,0.302851994,0.295390033,0.298302403,0.301994161,0.248585101,0.243477483,0.31352474,0.318680611,0.325856072,0.289230146,0.399944968,0.405074812,0.215924028,0.235427955,0.239624498,0.207924099,0.293219453,0.322101525,0.30886826,0.300925771,0.338078633,0.339096471,0.287123771,0.292862448,0.171699586,0.216098597,0.292822888,0.298127038,0.537463871,0.494874394,0.285377428,0.231021826,0.269226977,0.309064903,0.39237274,0.300731718,0.330437725,0.295840483,0.242823371,0.238967293,0.384270818,0.374307256,0.352299873,0.353148106,0.399055588,0.397713482,0.351983643,0.35181794,0.376790934,0.335191076,0.26009044,0.212120189,0.388089974,0.421450551,0.464962852,0.476789408,0.406271316,0.478949862,0.361265439,0.386975284,0.312533098,0.344196591,0.112753363,0.10484754,0.264748662,0.253357586,0.32440858,0.380752019,0.471300008,0.460984531,0.356240553,0.140243601
OAS2_0161,0.356084547,0.349887603,0.329581134,0.345430512,0.523274875,0.489886241,0.378189983,0.462126374,0.492000564,0.477104622,0.397723214,0.331420118,0.423250301,0.333867112,0.47634075,0.423451203,0.444993743,0.39921069,0.340530163,0.340894388,0.541851024,0.523540365,0.314815292,0.342225855,0.49080162,0.531811373,0.556914487,0.560551236,0.516265425,0.50321461,0.441924321,0.413258879,0.442519395,0.454683104,0.401706082,0.366334813,0.456973524,0.456281097,0.524972209,0.564998461,0.654547453,0.642952693,0.563842186,0.541140831,0.471399451,0.488006424,0.487529814,0.509351923,0.392846626,0.397027107,0.502600729,0.489694541,0.526779861,0.513868071,0.597385988,0.559189477,0.336518238,0.330811329,0.308646938,0.275147083,0.392339616,0.364402973,0.437085429,0.419446302,0.429294311,0.452660954,0.433353357,0.453755399,0.296194388,0.296689965,0.325917682,0.337755004,0.510296234,0.479357496,0.253328196,0.205218837,0.319091915,0.33875755,0.515561398,0.463390764,0.455497282,0.391772766,0.323044777,0.327708273,0.454563713,0.467086357,0.485477064,0.454660985,0.528939874,0.524842876,0.497508569,0.453430539,0.517709181,0.446024341,0.330887647,0.327999941,0.558782604,0.604499196,0.661715266,0.638467011,0.506505213,0.568825642,0.426179281,0.449798242,0.36943653,0.397564257,0.147003574,0.14004838,0.306383567,0.305837467,0.414457871,0.444707511,0.503719824,0.567187626,0.513806343,0.187564093
OAS2_0162,0.237308359,0.231009971,0.236654948,0.25862596,0.30231776,0.293684689,0.260159712,0.271219459,0.297941774,0.304044969,0.287340325,0.269808901,0.26107734,0.237000296,0.33952847,0.324507402,0.27009189,0.282769541,0.270417229,0.286352634,0.381066249,0.377256443,0.261626236,0.290121209,0.321932168,0.315368955,0.350231379,0.324719748,0.322174918,0.350924567,0.31086538,0.298834667,0.342612657,0.338712111,0.288539713,0.229260823,0.265893847,0.272061947,0.31631714,0.368280686,0.385109655,0.428942713,0.315296435,0.303054852,0.278137431,0.279981806,0.345877865,0.31536548,0.235365382,0.263289305,0.27193386,0.302534062,0.304720391,0.309341875,0.407355796,0.396827031,0.211559482,0.229282015,0.24816224,0.209525794,0.272241213,0.26910853,0.252786711,0.261536367,0.304302218,0.270816313,0.294644383,0.268675093,0.240410143,0.248819933,0.240574419,0.246674923,0.417587684,0.403931575,0.208491399,0.18144195,0.275294056,0.271602407,0.26705994,0.274452558,0.269855611,0.244841678,0.239210104,0.220240818,0.325888144,0.313300829,0.332142131,0.267757789,0.351718893,0.379581508,0.364352303,0.352632467,0.358552028,0.348930038,0.269137708,0.252667123,0.4268955,0.466773623,0.5335978,0.493081998,0.340975743,0.456881067,0.33561873,0.369261637,0.32959062,0.376679382,0.120351176,0.111286311,0.278140604,0.27232972,0.324741074,0.407896493,0.458156901,0.481140962,0.435961871,0.155274856
OAS2_0164,0.244049186,0.260640775,0.312550717,0.314775246,0.332013854,0.359229022,0.284657332,0.316547699,0.357488341,0.359570811,0.332057471,0.296644419,0.313136889,0.239241106,0.373657452,0.324748289,0.324097797,0.317875859,0.375136744,0.345673143,0.391647484,0.379359627,0.276625463,0.308190456,0.311715722,0.332601924,0.366485735,0.377069529,0.437550916,0.501504517,0.306268129,0.336497343,0.381052021,0.417415696,0.261209916,0.223316268,0.356068923,0.362762089,0.463319835,0.48807674,0.549291759,0.504232048,0.439729128,0.444526556,0.387317344,0.3459673,0.415103188,0.376925514,0.351802113,0.304790205,0.41388171,0.372037342,0.447973919,0.397195713,0.50900778,0.484396155,0.220953542,0.213363539,0.354518393,0.265408108,0.386549059,0.298304017,0.295113756,0.389754756,0.443911001,0.378191117,0.411076339,0.401952511,0.249830962,0.264153383,0.24157133,0.233205855,0.418451142,0.422833046,0.198313891,0.163615978,0.187857088,0.186755215,0.327804682,0.272624862,0.323142684,0.27511041,0.277061357,0.255513367,0.358951737,0.375752314,0.362736715,0.331057063,0.395365047,0.414040587,0.430413235,0.386692977,0.41792435,0.377518094,0.256861101,0.228169269,0.413164178,0.434697258,0.583731003,0.526171575,0.412356827,0.479062374,0.381273742,0.408147152,0.353429697,0.369452587,0.107239978,0.094476502,0.245468613,0.246711447,0.333527429,0.393424386,0.458235257,0.536024343,0.475855376,0.15008009
OAS2_0169,0.33308809,0.316264748,0.301657528,0.311865245,0.425122804,0.443692942,0.350768027,0.341094418,0.407854159,0.408824695,0.376372326,0.3331994,0.343907317,0.341995591,0.418271775,0.408715961,0.38654642,0.336754117,0.339888858,0.345998699,0.527674411,0.515049714,0.310835799,0.325648737,0.401269083,0.450094626,0.505094641,0.511474489,0.45456171,0.447607931,0.399927295,0.409597244,0.394821176,0.398173283,0.353897794,0.287246519,0.437185664,0.394790189,0.500889666,0.513355133,0.622473616,0.598031246,0.366047739,0.344598188,0.382708761,0.368637173,0.407508049,0.398017034,0.330147421,0.369096092,0.388117242,0.438408021,0.379472907,0.372922435,0.534442855,0.527744599,0.268982289,0.248862446,0.303622979,0.245179597,0.329571518,0.305498094,0.348611254,0.32869267,0.325654155,0.322696599,0.352704412,0.308695721,0.298414594,0.340398461,0.270340593,0.265165234,0.482616329,0.459811053,0.236532555,0.1955623,0.320299962,0.340274932,0.420630824,0.376737954,0.38870011,0.349185206,0.299335675,0.2975105,0.396195784,0.401495799,0.455487234,0.380733112,0.437472552,0.407032355,0.474513095,0.498105316,0.529172135,0.474083547,0.353529146,0.306432927,0.506732708,0.563990138,0.635580642,0.653998945,0.45265533,0.578082025,0.410174965,0.447361909,0.407629334,0.458871475,0.157155215,0.143886981,0.361059081,0.334297813,0.397548994,0.447862234,0.531709046,0.599689998,0.557643424,0.205517424
OAS2_0171,0.327772763,0.354110884,0.357372501,0.364418832,0.528033939,0.549139231,0.398555838,0.439865506,0.518935492,0.50270444,0.347825358,0.398508072,0.398512098,0.38803066,0.563418385,0.51042711,0.445702776,0.457239153,0.436197884,0.407138123,0.685957602,0.63623171,0.376559073,0.383444519,0.54989208,0.65672987,0.653855399,0.660566845,0.515760631,0.542353896,0.59535789,0.547399621,0.498460229,0.52921406,0.501686884,0.413189281,0.533723967,0.507376967,0.597547733,0.63877039,0.787801097,0.727090465,0.568305389,0.590721335,0.476166887,0.493850803,0.550489095,0.56064069,0.419111895,0.413440215,0.483973025,0.496009984,0.560364628,0.595055221,0.619935953,0.65676301,0.32169829,0.337473837,0.375879638,0.280572049,0.408702772,0.391246126,0.492040517,0.437670389,0.480709644,0.434133344,0.464165472,0.472706385,0.294846664,0.313672685,0.347160375,0.343399579,0.544705082,0.539964158,0.266244856,0.229420306,0.359959813,0.399855911,0.498753017,0.474084884,0.457395555,0.44973591,0.379972409,0.375368556,0.536190437,0.564890371,0.58322772,0.498639206,0.609385646,0.567504735,0.512434365,0.498284261,0.613395442,0.568715156,0.415279239,0.373179668,0.613035154,0.699385884,0.746973482,0.785166878,0.613093475,0.797243085,0.525138617,0.590063996,0.476463977,0.513805544,0.162756863,0.168532893,0.400943955,0.387505788,0.482311642,0.51717979,0.583563426,0.7073042,0.619160925,0.226843434
OAS2_0172,0.281685481,0.30282815,0.314592845,0.325082973,0.453500104,0.425363913,0.344613105,0.374146383,0.428226911,0.430184606,0.341765228,0.332288345,0.377900636,0.315260996,0.426391394,0.399568671,0.337359001,0.357968486,0.377548168,0.346550119,0.492431124,0.456858123,0.343880798,0.36291871,0.455791772,0.439649146,0.503269039,0.502266306,0.433179795,0.43741226,0.410019452,0.41906559,0.34994888,0.360477912,0.294549728,0.264164289,0.402702278,0.328749072,0.452410582,0.431874238,0.622848951,0.523879304,0.504051906,0.526352174,0.459941063,0.391615194,0.484411401,0.474589051,0.417005966,0.361993831,0.393780935,0.426847972,0.440385172,0.495276432,0.514126883,0.516527477,0.274660217,0.255502824,0.377429781,0.297792451,0.350534934,0.349969784,0.352086436,0.374003405,0.351232988,0.436294871,0.350117016,0.33051007,0.320545608,0.310925999,0.299316937,0.299893346,0.474132935,0.444148259,0.243141888,0.194447237,0.300564556,0.320784241,0.399390084,0.368281606,0.390434045,0.363743264,0.314692682,0.273253848,0.453484837,0.43847235,0.456182046,0.346310929,0.493311281,0.474190885,0.414979605,0.406917651,0.480018307,0.440242618,0.358159475,0.315326979,0.518835516,0.559263927,0.575058493,0.555671887,0.477620972,0.597274757,0.436711127,0.482754507,0.415362564,0.448014367,0.121052535,0.095861514,0.323279671,0.317291927,0.404818475,0.469015543,0.479737456,0.607257375,0.546846907,0.19361036
OAS2_0174,0.322462034,0.301417638,0.284102773,0.299859755,0.398722649,0.409912053,0.353379183,0.336923402,0.459743598,0.453154046,0.357936327,0.352505092,0.329629189,0.330146258,0.398167241,0.412670972,0.371989125,0.355162178,0.343150618,0.353157195,0.47373679,0.466113996,0.318917243,0.319511035,0.425564968,0.471158095,0.493229555,0.499852311,0.432489877,0.456818236,0.439307202,0.467091398,0.430574842,0.437394689,0.321596855,0.267173832,0.425760708,0.401992712,0.483297878,0.511361398,0.652225381,0.626773115,0.431809766,0.433494945,0.436636323,0.412368104,0.424283117,0.398599225,0.312387462,0.296205601,0.3646621,0.377230893,0.382511978,0.408326976,0.544551549,0.564248458,0.308767913,0.245887834,0.278625276,0.21772478,0.335257644,0.340817437,0.331524372,0.354470544,0.359114081,0.382975659,0.35595336,0.365884628,0.32598646,0.37255615,0.238350559,0.234475444,0.47971108,0.46848148,0.234820201,0.193601847,0.314971765,0.319679107,0.438282185,0.376449038,0.391827052,0.377173028,0.283904617,0.286930901,0.409434635,0.414980821,0.435939317,0.402503692,0.453586298,0.467393094,0.477404783,0.445159791,0.507205434,0.417282607,0.31649865,0.267116896,0.502263869,0.526442389,0.647432535,0.648810767,0.493580045,0.540370107,0.427239617,0.43695799,0.389802989,0.407114644,0.149115963,0.13051502,0.327110449,0.297083011,0.377617788,0.419335243,0.533071196,0.592174228,0.50253012,0.16830819
OAS2_0175,0.358144658,0.309647225,0.314018046,0.317031772,0.46998725,0.464104292,0.396909137,0.398663695,0.451068391,0.431255619,0.368325764,0.323267849,0.339269381,0.335215208,0.431032416,0.41795839,0.433034379,0.414101766,0.362765552,0.346028512,0.567364789,0.569602092,0.320135876,0.327775863,0.449661423,0.486567662,0.553287409,0.569870436,0.462723429,0.456872402,0.430393277,0.463560858,0.438123102,0.427745829,0.36878432,0.294586427,0.479653258,0.466489661,0.522038835,0.578028205,0.672908965,0.691208042,0.516304924,0.486842872,0.447836275,0.4205941,0.522183024,0.536514569,0.409629958,0.384268681,0.40841329,0.435967204,0.519946258,0.490788474,0.568144533,0.561820262,0.303263886,0.319256474,0.362813538,0.334019201,0.395460715,0.369789358,0.425230766,0.435930513,0.396345093,0.38423182,0.42075682,0.401728463,0.313095493,0.326115613,0.320003387,0.339599287,0.558170766,0.541496986,0.276603157,0.237586418,0.389377586,0.411760919,0.407200471,0.388885586,0.381294737,0.382005325,0.326256197,0.304873642,0.415005647,0.451311923,0.501070338,0.436095785,0.50949814,0.511746773,0.506998093,0.470708252,0.61365656,0.535286822,0.402010069,0.305403716,0.565991746,0.550658838,0.663950079,0.638917259,0.571187166,0.691060384,0.49304826,0.518156498,0.395541152,0.397818548,0.153145246,0.130176614,0.398951414,0.388659793,0.447144522,0.479788672,0.554405296,0.580793672,0.49947268,0.214981553
OAS2_0177,0.283957511,0.283804039,0.274866113,0.275195279,0.436282493,0.42900897,0.310347298,0.371561448,0.392170595,0.405194346,0.366331327,0.333906363,0.365401152,0.341639967,0.389128779,0.36986577,0.359755293,0.403797018,0.29473024,0.279021383,0.466832859,0.44880286,0.276897645,0.291318621,0.404857644,0.42446466,0.506670271,0.499690822,0.44394084,0.449613618,0.391566019,0.386742244,0.433387157,0.423048562,0.407867945,0.325458902,0.421100469,0.415059037,0.447885868,0.489957666,0.586099504,0.572750705,0.387226818,0.368908429,0.398950287,0.340023295,0.400909859,0.407417553,0.307048593,0.319579765,0.36760849,0.400457539,0.406197878,0.428240878,0.510071157,0.520511025,0.287462206,0.262961629,0.269267894,0.223226744,0.357672092,0.369847946,0.426522733,0.390445903,0.405338502,0.39920081,0.358350571,0.362856223,0.19569322,0.215823058,0.2085278,0.205697515,0.459692475,0.441063468,0.211889484,0.180307851,0.322705916,0.350301334,0.385426096,0.473290145,0.409125267,0.393117431,0.291188081,0.279055722,0.400623725,0.443631743,0.427747208,0.362559569,0.44648709,0.448876189,0.495627162,0.48369689,0.561018927,0.452308243,0.359219524,0.321965906,0.523194501,0.578859782,0.65917051,0.680156492,0.528767613,0.596980725,0.486453219,0.514363424,0.42880778,0.443340633,0.168740951,0.150854702,0.355951612,0.340493655,0.468566737,0.547288282,0.661266102,0.681691686,0.561342533,0.204060868
OAS2_0181,0.219748521,0.229720406,0.231304107,0.23686699,0.311941476,0.290045544,0.240077473,0.255362749,0.284920421,0.335230116,0.27898468,0.256880257,0.239764699,0.25033674,0.317045332,0.307444847,0.292862654,0.280010447,0.198712855,0.215518807,0.412424283,0.382710974,0.214366378,0.230929481,0.311142681,0.327862247,0.380175753,0.362753995,0.319745974,0.318298127,0.298939039,0.303668624,0.29020804,0.286888748,0.246677771,0.192077506,0.27251922,0.273827543,0.302823108,0.336707553,0.378090098,0.378963395,0.305385685,0.307992752,0.28141426,0.27460519,0.308249176,0.316693587,0.227566419,0.26572491,0.277606497,0.316920316,0.316958895,0.323939113,0.388587642,0.393879742,0.211994999,0.197848181,0.225970516,0.183838817,0.26943595,0.270381658,0.340875641,0.287105116,0.276378888,0.252721305,0.222558094,0.241531123,0.145063872,0.167994722,0.206209931,0.196457232,0.411100078,0.369966683,0.205497227,0.162377473,0.249614515,0.268409569,0.321081271,0.289106463,0.336360058,0.277365359,0.211227996,0.188765692,0.313324991,0.323376207,0.303073276,0.257944441,0.359048527,0.366494334,0.353415085,0.342664797,0.378954961,0.36057722,0.328614582,0.284871664,0.426526867,0.480138158,0.474898337,0.481304504,0.373562295,0.466674435,0.340433362,0.37462984,0.341023797,0.372052479,0.129547019,0.129192334,0.367391122,0.337984867,0.400779673,0.429752865,0.546856277,0.561666858,0.460929566,0.187181759
OAS2_0183,0.260072484,0.24581289,0.275967056,0.263344901,0.363977994,0.35683563,0.294806976,0.303854647,0.345023084,0.368027858,0.292282593,0.279567331,0.273555944,0.318071651,0.357094827,0.348405029,0.337137677,0.325872014,0.278209228,0.298095925,0.452443391,0.445648626,0.277753378,0.273497038,0.367951833,0.371286338,0.440316992,0.443401286,0.387578541,0.41788534,0.357293721,0.374566461,0.355064737,0.396998591,0.334568842,0.262426525,0.392325424,0.379776626,0.419574974,0.449536483,0.558019667,0.549713349,0.413401226,0.398611245,0.363023968,0.370635476,0.421928128,0.39177995,0.32272689,0.317518948,0.360347891,0.363342648,0.403629513,0.406020732,0.480394916,0.455010711,0.247244745,0.234756097,0.270946558,0.212527583,0.307887625,0.29098496,0.343516625,0.332923503,0.336201013,0.320828834,0.344195559,0.334390514,0.219873032,0.249639866,0.273876377,0.279380161,0.449399385,0.454696776,0.214143432,0.193185604,0.288453017,0.304661688,0.385374645,0.384806032,0.352201322,0.324212623,0.278657833,0.25942712,0.355481861,0.367031598,0.377730293,0.317204916,0.411171003,0.414461131,0.430454905,0.413383263,0.503257086,0.435351217,0.336362458,0.307385435,0.519192069,0.565492309,0.64209977,0.609427848,0.482144344,0.557180742,0.439728593,0.455471269,0.451916987,0.482348526,0.10084749,0.105039551,0.311793962,0.314820957,0.411737524,0.452948777,0.534124057,0.613259803,0.545518482,0.197638766
OAS2_0184,0.307017466,0.306712614,0.242191844,0.303061862,0.371718951,0.37283558,0.327542711,0.3679348,0.379560466,0.388705401,0.309378486,0.409662171,0.31670449,0.314774229,0.369311786,0.385897681,0.334876662,0.348293438,0.30033231,0.329347331,0.460896362,0.457471767,0.27552991,0.297545702,0.38167077,0.396043455,0.459173939,0.45498785,0.371587578,0.409636506,0.429835982,0.441486601,0.404464096,0.425734597,0.278393956,0.242640985,0.319956848,0.353258448,0.355699537,0.426343781,0.445487185,0.510628614,0.394992623,0.431445487,0.344861849,0.410959047,0.399442219,0.395241041,0.313820455,0.325632835,0.339685695,0.367118735,0.381745087,0.358937216,0.437149162,0.479424022,0.277437187,0.301004378,0.266361738,0.238956402,0.324097973,0.363538371,0.336793207,0.369228527,0.34920115,0.338709407,0.295728548,0.332466311,0.24021652,0.271806471,0.252957784,0.273666457,0.45573687,0.477503457,0.219133326,0.197383828,0.337962487,0.396093333,0.356207874,0.333594369,0.318881132,0.288036035,0.232478025,0.254261189,0.351007431,0.41105701,0.333303041,0.340243084,0.391677408,0.435350184,0.387018804,0.37959862,0.441070973,0.352033063,0.273211235,0.236351322,0.412802023,0.466528187,0.535681455,0.532004164,0.381345348,0.453340214,0.33203544,0.365296644,0.342045808,0.375572535,0.104170412,0.122919212,0.29279096,0.264992351,0.31911816,0.369785785,0.451831284,0.471996366,0.432580607,0.16491765
OAS2_0185,0.28012022,0.251139523,0.282751714,0.308487868,0.405072569,0.413408551,0.295044985,0.331251343,0.349605455,0.379047453,0.317750713,0.326436474,0.322506447,0.295014062,0.382310209,0.391518495,0.381090479,0.348378418,0.321003634,0.28469445,0.51440335,0.486915958,0.279454612,0.323872657,0.419304729,0.474040489,0.506222936,0.499688276,0.450203107,0.424966739,0.432952017,0.393349274,0.354606934,0.351407859,0.337198252,0.262452755,0.416628355,0.381890728,0.493605503,0.519055663,0.625008472,0.571406175,0.434321191,0.428164893,0.390356159,0.398971809,0.429850996,0.443006019,0.339891243,0.363693092,0.415927476,0.420514105,0.525514827,0.433461473,0.571740386,0.553576813,0.2640673,0.239633845,0.319437744,0.248512216,0.34597874,0.312131717,0.379781306,0.388414662,0.379275463,0.344672487,0.326684237,0.347803804,0.175902671,0.209008772,0.270718887,0.268728697,0.488392881,0.473580632,0.233175555,0.215301543,0.270480673,0.29854252,0.432903186,0.378833189,0.394663421,0.367690899,0.30140178,0.27853882,0.418652495,0.416448563,0.422192823,0.388856131,0.491869128,0.495434833,0.489224896,0.458395025,0.499028004,0.426303083,0.303998346,0.256001555,0.470583415,0.521487762,0.5899007,0.594525573,0.460740451,0.569788593,0.406903666,0.449020044,0.35007535,0.371617352,0.125959587,0.131420509,0.298957049,0.289137253,0.376984476,0.428657668,0.508033108,0.582978158,0.477362227,0.177796367

